id,created_at,favorite_count,retweet_count,text
533273232564953092,2014-11-14 15:00:21,0,1,Señoras y señores... ¡Ya llegó #ElBuenFin! http://t.co/KNM6uP6QVi http://t.co/Rm2KKC2719
533190134078771200,2014-11-14 09:30:08,0,0,¿Sigues despierto pensando en el regalo de tu intercambio? Checa esta súper oferta  http://t.co/KNM6uP6QVi http://t.co/21q610jd5a
533083987829608448,2014-11-14 02:28:21,0,0,"@O_OALEXGP muchas gracias por la info, vamos a notificar al vendedor para que considere activar la opción!🏡--- 🚚---📦"
533078826205847552,2014-11-14 02:07:50,0,0,@O_OALEXGP hola! Nos podrías pasar los números de publicaciones? Muchas gracias por el interés
533060454068023296,2014-11-14 00:54:50,0,0,"@CarlZand Hola, queremos ayudarte. Por favor contacta a @ML_Ayuda para darte soporte. Saludos!"
533060053096751104,2014-11-14 00:53:15,0,2,"En conjunto con DHL lanzamos #MercadoEnvíos, ahora podrás distinguirte de tu competencia y generar más ventas. http://t.co/rVEzhKsMOF"
532964242102571008,2014-11-13 18:32:31,0,0,Una pregunta rápida ¿Cómo han aprovechado las ventajas que ofrece #MercadoEnvíos?
532950245571690496,2014-11-13 17:36:54,0,0,@Josbren15 ¡Hola! ¿nos podrías dar el número de las publicaciones con las que estás teniendo problemas? Muchas gracias por el interés
532949224195772416,2014-11-13 17:32:51,1,0,"@SoytuMa_dre Claro que vamos a participar en #ElBuenFin, vas a poder pagar con tarjeta, a meses sin intereses y con envío gratis ¿Te late?"
532941022938935296,2014-11-13 17:00:16,0,0,"#ElBuenFin ¡Ya casi, ya casi!  http://t.co/AvIxQKCfL3 http://t.co/A9BXCKprAn"
532918344710500354,2014-11-13 15:30:09,0,0,¿Ya activaste #MercadoEnvíos? Aquí tienes otro gran beneficio http://t.co/fXDTdF163H http://t.co/sHzcTys5As
532703228933464065,2014-11-13 01:15:21,0,0,@Gadgets_Mexico ¡Hola! Te compartimos el nuevo logo de MercadoLibre para que puedas actualizar tu contenido :) http://t.co/SxrB5vAIuL
532701652290387969,2014-11-13 01:09:05,0,0,@HydShiro ¿Por qué no comprarla aquí?  Saludos!
532699411239804928,2014-11-13 01:00:11,0,1,"#MercadoEnvíos, Mejora tu visibilidad. Mejora tus ventas. Así de simple http://t.co/fXDTdF163H http://t.co/mOkf1jQqXl"
532684361758277632,2014-11-13 00:00:23,0,0,"¡Empieza la cuenta regresiva! prepárate para recibir las mejores ofertas 
http://t.co/AvIxQKCfL3 http://t.co/O5ZT1rUSek"
532637527774359552,2014-11-12 20:54:17,0,0,¡¡Gooool de México!! http://t.co/oTp6lT3S39 http://t.co/LMgnkpQ6ae
532623944684019712,2014-11-12 20:00:18,0,0,Activa hoy #MercadoEnvíos y facilita la logística de tu negocio http://t.co/fXDTdF163H
532599780799569920,2014-11-12 18:24:17,0,1,Las mejores ofertas en este #BuenFin ¿Estás listo para ahorrar? http://t.co/AvIxQKCfL3
532337090873135104,2014-11-12 01:00:27,1,0,¿Estás de acuerdo? http://t.co/BIyvW0hWtw
532319156167663617,2014-11-11 23:49:11,0,0,@ponchocb hola! ¿Nos podrías dar el nombre de la persona con la que has intentado contactarte? Muchas gracias
532318694148276224,2014-11-11 23:47:21,0,0,@raulmonroy ya reportamos directamente con DHL. A la brevedad te damos una respuesta. Gracias por el interés!
532276650491117568,2014-11-11 21:00:17,0,0,¿Ya visitaste la Tienda Oficial de Dafiti en MercadoLibre? http://t.co/EI3KZjFpYp
532251623184031744,2014-11-11 19:20:50,0,0,"Si tienes iPhone, lo mejor que puedes hacer es ponerle una funda y protegerlo ¿Estás de acuerdo? http://t.co/JE5CvIfmOo"
532224717227171841,2014-11-11 17:33:55,0,0,Con #MercadoEnvíos podrás dejar a tu competencia atrás mientras mejoras tu reputación http://t.co/fXDTdF163H http://t.co/kn96E6syGv
532206606755176448,2014-11-11 16:21:57,0,0,XBOX 360 con 10% OFF + Envío Gratis + Meses s/i  = Tu siguiente consola http://t.co/kxaz1CUWMH
532189789789773824,2014-11-11 15:15:08,0,0,Con #MercadoEnvíos  diferénciate de tu competencia y vende más. Más info en http://t.co/fXDTdF163H
532186889789243392,2014-11-11 15:03:36,0,0,@adrianflbe Contacta a la cuenta @ML_Ayuda en donde te pueden ayudar con tu situación ¡Muchas gracias por el interés y saludos!
531884059601817600,2014-11-10 19:00:16,2,2,"Conoce toda la información sobre nuestro más reciente lanzamiento, MercadoEnvíos ¡Actívalo hoy mismo! https://t.co/25RecdEPkl"
531857057486356480,2014-11-10 17:12:58,2,1,"Tenemos grandes noticias ¡Presentamos MercadoEnvíos a toda la comunidad! Ingresa aquí
http://t.co/fXDTdF163H http://t.co/nFd2MEY2Au"
531825835355820033,2014-11-10 15:08:54,0,0,9 funciones distintas en un solo producto. Checa esta USB de 16 Gb con Navaja Victorinox http://t.co/HDvD6xHzFi http://t.co/MtLsMyQza7
531821973005815809,2014-11-10 14:53:33,0,0,@Yosoy_charly Puedes contactar a la cuenta @MercadoPagoMex y te pueden apoyar. Muchas gracias por el interés. Saludos!
530781817721212928,2014-11-07 18:00:21,0,0,¿Quieres tomar fotos como un profesional? Checa esta Nikon Reflex D5200  http://t.co/nlOEBYLGoE
530751366025576448,2014-11-07 15:59:21,0,0,"Skullcandy Hesh 2 Bluetooth Camo, Meses Sin Intereses + ENVÍO GRATIS http://t.co/9Adt4AMZOd http://t.co/DlQw3ruWBh"
530482232356798466,2014-11-06 22:09:54,0,0,Dicen que la clave del un buen outfit está en los accesorios ¿Estás de acuerdo?  http://t.co/Wpn3yqFPoM
530434546701840384,2014-11-06 19:00:25,0,0,Los 20 artículos más vendidos de MercadoLibre en un solo sitio http://t.co/DmRJXrHmbW
530426962594906114,2014-11-06 18:30:17,0,0,¿Qué quieres escuchar hoy? http://t.co/3xfpzrIb23 http://t.co/ndLgid9X0A
530399642475696129,2014-11-06 16:41:43,0,1,"""MercadoLibre busca alianzas con competidores en México"" (vía  @ElFinanciero_Mx) http://t.co/oDnrAvmfyg"
530398241993416704,2014-11-06 16:36:09,0,0,@frida_mexico Hola! Escribe a @ML_Ayuda y con gusto te ayudamos. Saludos
530072143812239360,2014-11-05 19:00:22,0,0,Señores y señoras... ¡Nuestro top 20 de productos más vendidos! http://t.co/DmRJXrHmbW http://t.co/q9FE9N8xKg
530041950431227904,2014-11-05 17:00:23,0,0,¿Quién dijo que los peces no vuelan? http://t.co/gZ6B4JrGva
530031515678150657,2014-11-05 16:18:55,1,0,@Lunadescalza Todos somos parte de la familia de MercadoLibre jajaja ¿Nos podrías pasar el link de la publicación? ¡Gracias y saludos!
530018803753578496,2014-11-05 15:28:24,0,0,Tu música. Donde quieras. Cuando quieras.  Audífonos Skullcandy Crusher ¡Aprovecha el Envío Gratis! http://t.co/5G5lSJDy6g
529715276112097280,2014-11-04 19:22:18,0,0,Utiliza MercadoShops para gestionar tu negocio con nuestra tecnología. Así de simple http://t.co/NhpYBDOfHH
529707763786473472,2014-11-04 18:52:27,0,0,Añade color y personalidad a tu cocina ¿Cómo? Ingresa aquí http://t.co/EPmWvCapmZ
529679558828503040,2014-11-04 17:00:22,0,0,"Acéptalo, tú también quieres una impresora 3D, checa las que tenemos para ti http://t.co/PB313bqeGr"
529656018121150464,2014-11-04 15:26:49,0,0,Audífonos Skullcandy Crusher Leopard Black.Tu música. Tu estilo. http://t.co/KxdSmeIKLc http://t.co/WLxDapEFtf
529348103497732096,2014-11-03 19:03:17,0,0,¿Quieres cambiarte a Samsung? Mira estos Galaxy S5 y convéncete :) http://t.co/jq1rTaxqGE
529323061829308416,2014-11-03 17:23:46,2,1,"Máxima seguridad para tus compras online, así es @MercadoPagoMex, conoce más aquí http://t.co/rR4frqIRFg"
529289099354468352,2014-11-03 15:08:49,1,3,"No te conformes con oír tu música. Siéntela. Skullcandy Crusher Grey Hot Lime, en exclusiva por MercadoLibre. http://t.co/qjoNAHMdjR"
528290416483778560,2014-10-31 21:00:25,0,0,"¿iPhone 6 en México? Sí, en MercadoLibre lo encuentras. Checa http://t.co/oRy4C4ipp4 http://t.co/HTLUJNhDT5"
528268478885543936,2014-10-31 19:33:14,0,0,Ofertas de Miedo en MercadoLibre ¡Boo! http://t.co/c0SgtFz5hp
528226362922774528,2014-10-31 16:45:53,0,0,¿Cómo ves esta Oferta de Miedo? Cámara Fujifilm Finepix X100s http://t.co/AvGLLbQtCH http://t.co/Ia1mktK1TL
528201846217637888,2014-10-31 15:08:28,1,0,¡Feliz Halloween! Conoce nuestras Ofertas de Miedo aquí http://t.co/c0SgtFz5hp http://t.co/U5HUPTWjco
528018596081836034,2014-10-31 03:00:18,0,0,Capturar 30 fotogramas por segundo ahora es posible con la nueva Gopro Hero 4 Silver http://t.co/mD7WU5gWoO
527988359491117056,2014-10-31 01:00:09,1,1,"Ya puedes descargar las presentaciones que viste en la #UMLmx, ingresa a --&gt; http://t.co/W4v4ZDmPfl"
527958213233098752,2014-10-30 23:00:21,0,0,"Ingresa a este link y adquiere tu tarjeta recargable de MercadoPago, ideal para tus compras en línea  https://t.co/mTQYU09qEz"
527928014965731328,2014-10-30 21:00:21,0,0,RT si conoces el nombre de esta consola de videojuegos http://t.co/kLKaPVmmec
527897826940841984,2014-10-30 19:00:24,3,3,¡Muchas gracias a todos por esos 15 años! http://t.co/sCqQby9lCU
527892881416404992,2014-10-30 18:40:45,0,0,@karloz_morelia ¡Muchas gracias por el halago!
527890580475752448,2014-10-30 18:31:36,0,0,"@O_OALEXGP Muchas gracias, cuando se active, avísanos qué te parece la experiencia de compra y venta utilizando el servicio."
527885175636500480,2014-10-30 18:10:08,0,0,"@O_OALEXGP Muchas gracias por tu interés, el sistema se libera a todos los usuarios a partir del 5 de noviembre ¡Saludos!"
527865367536734208,2014-10-30 16:51:25,2,2,"¡¡Awwwww, tu perrito también se quiere disfrazar para Halloween!! http://t.co/PrrURTSpoq http://t.co/BwUaMja7Pj"
527860108043091968,2014-10-30 16:30:31,0,0,@luxurytuning Ya puedes acceder a las presentaciones desde http://t.co/jALmol96fk en la sección de Presentaciones viene la opción de PDF
527851054117830656,2014-10-30 15:54:32,0,0,"@cpgermansolis Coraje Shops (http://t.co/4jyk7bpDeR), Ozono Digital (http://t.co/he0wesczli), Mercadito de Remate (http://t.co/Iz5xSeLrqE)"
527851036648546304,2014-10-30 15:54:28,1,0,"@cpgermansolis Hola! Muchas gracias por el interés, con todo gusto te compartimos ejemplos que consideramos caso de éxito (cont...)"
527850186840612867,2014-10-30 15:51:06,0,0,@Galeosmx de Facebook si es que sincroniza la tienda con su Fanpage. No tenemos aún ninguna integración con otro canal ¡Saludos! (2/2)
527850053923135488,2014-10-30 15:50:34,0,0,"@Galeosmx Por el momento MercadoShops MX tiene foco en gestionar los canales de MercadoLibre, de su propia tienda de MercadoShops y (1/2)"
527847322114220032,2014-10-30 15:39:43,0,0,"@sergioivant Muchas gracias por la info, ya estamos analizando la situación. Saludos!"
527846927212105729,2014-10-30 15:38:09,0,1,"@emil1563  del pedido, del envío, del cobro, de la calificación, etc., y que se pueden personalizar en base a los gustos del vendedor (2/2)"
527846828721442818,2014-10-30 15:37:45,0,0,"@emil1563 Tenemos correos automáticos, son 7 tipos de correos distintos que se distribuyen con base en condiciones del estado, (1/2)"
527846201614299136,2014-10-30 15:35:16,0,0,"@LupoNerovitz MercadoShops no resolverá estas de situaciones, sí le va a dar visibilidad sobre la gestión y estado de las ventas ¡Saludos!"
527845941093474304,2014-10-30 15:34:13,0,0,"@MOSHEROIS Sí, puede cancelarlo si no le gusta, o bien pasar a un plan básico donde no tiene un costo asociado ¡Saludos!"
527845782381023232,2014-10-30 15:33:36,0,0,@Venomarmor Muchas gracias por tu interés. Estamos trabajando para integrar MercadoEnvíos pero aún no hay fechas definidas ¡Saludos!
527845543574130689,2014-10-30 15:32:39,0,0,@pcmil Se puede publicar masivamente a MercadoLibre desde MercadoShops. Cualquier duda estamos para ayudarte ¡Saludos! (3/3)
527845413215145984,2014-10-30 15:32:08,0,0,"@pcmil podrán gestionar las publicaciones y ventas de todos los canales, tanto de MercadoLibre como de MercadoShops. (2/3)"
527845218867888128,2014-10-30 15:31:21,0,0,"@pcmil No comprendo bien, pero MercadoShops es un gestor multicanal, esto quiere decir que desde las herramientas que le brindamos (1/3)"
527844704117723136,2014-10-30 15:29:19,0,0,@AraleMB Te recomendamos utilizar MercadoShops ya que es una plataforma más completa y la puedes personalizar con mayor facilidad. Saludos!
527843643197906944,2014-10-30 15:25:06,0,0,@AraleMB Si quieres generar carga masiva se tiene que descargar un Excel que tenga la estructura para poner los campos para publicar (2/2)
527843226388942848,2014-10-30 15:23:26,0,0,@AraleMB En MercadoShops se pueden publicar productos masivamente a MercadoLibre a través de un archivo Excel. (1/2)
527842209228283904,2014-10-30 15:19:24,1,0,"@isaacdabbah Se le asigna da una URL a cada Tienda, si quiere tener su propio dominio se delega muy fácilmente desde MercadoShops. Saludos!"
527626006220128256,2014-10-30 01:00:17,0,0,#MePoneDeBuenHumor Tener Envío Gratis en esta HP Pavilion http://t.co/1qcFacq2ht
527595818602070016,2014-10-29 23:00:20,0,0,Así celebramos Halloween en MercadoLibre http://t.co/c0SgtFz5hp
527565589053571072,2014-10-29 21:00:12,1,1,Turu ruru Turu ruru BATMAN!!! ¿Qué te parece este disfraz del Caballero de la Noche? http://t.co/aIEBGlngSI
527497651093118978,2014-10-29 16:30:15,0,0,"I'm watch, un smartwatch para que muestres tu estilo, aprovecha el 25% OFF y ENVÍO GRATIS http://t.co/TP2uJZrbAR http://t.co/rdZnz1VTCg"
527477667864399873,2014-10-29 15:10:50,0,0,Aprovecha esta oferta y podrás invitar a tus amigos a comer hot dogs como en los viejos tiempos http://t.co/gIc292KSYI
527165485704425472,2014-10-28 18:30:20,0,0,"¿Sabías que 1 TB son cerca de 1,000,000,000,000 bytes? Compra aquí un Disco Duro Externo USB 3.0 de esa capacidad    http://t.co/PjMy3SoeUQ"
527142692640133120,2014-10-28 16:59:46,0,1,"¡Halloween llegó a MercadoLibre y las ofertas están de miedo!
http://t.co/c0SgtFz5hp http://t.co/P3sWvaxVc9"
527126348129529858,2014-10-28 15:54:49,0,0,@luxurytuning Síguenos en la cuenta de México (@ML_Mexico ) para comunicarnos vía DM. Saludos.
527125635315929088,2014-10-28 15:51:59,0,0,"@jdrmzda Muchas gracias, ya estamos trabajando para resolverlo. Saludos!"
526800758113435649,2014-10-27 18:21:02,0,1,"@hectornazar Muchas gracias, nos da mucho gusto que te haya gustado el evento. Saludos!"
525769067253485568,2014-10-24 22:01:28,0,1,La tarjeta de MercadoPago una gran opción para ti! #UMLmx
525767388726558723,2014-10-24 21:54:48,0,0,No pierdas una sola venta! Tendencias del buyer conquista al consumidor online. José Zazueta #UMLmx http://t.co/wZOD5jrhh8
525760872862711808,2014-10-24 21:28:54,3,2,Explota las APIs de MercadoLibre! Gracias Nicolas Coniglio y Leandro  #UMLmx http://t.co/E02qWxTzje
525750578597474304,2014-10-24 20:48:00,0,0,@miltonmht muchas gracias por tu comentario. Saludos!
525750519378104320,2014-10-24 20:47:46,0,0,"@miltonmht Es una plataforma que facilitará la logística, vamos a trabajar para que no haya perjudicados, más bien haya muchos beneficios"
525747663485276160,2014-10-24 20:36:25,1,1,Juan Martín de la Serna: Algo grande llega a MercadoLibre.... MercadoEnvios! http://t.co/BPmljnaVBX
525715273442410498,2014-10-24 18:27:43,0,0,"@ErichBen En la conferencia ABC de la Publicidad se habló sobre el tema. Muchas gracias por tus comentarios, estamos trabajando para mejorar"
525713279822594048,2014-10-24 18:19:47,0,0,"""Se eliminan los regímenes especiales de pequeños contribuyentes e intermedios"" Temas fiscales en #UMLmx"
525712315946381312,2014-10-24 18:15:58,0,0,Ángel Quiroga: Como lidiar con la reforma fiscal #UMLmx http://t.co/v8beJVSxJg
525710034198863872,2014-10-24 18:06:54,5,5,"""Un cliente satisfecho tiene más de 40% de posibilidad de regresar a comprar a un mismo vendedor"" Luis Perera de MercadoLibre en la #UMLmx"
525709485810417664,2014-10-24 18:04:43,0,0,"@PENHOS Muchas gracias por tus comentarios, estamos mejorando para ofrecer una mejor experiencia en las conferencias."
525708674153873409,2014-10-24 18:01:29,2,2,#UMLmx  Luis Perera de MercadoLibre habla de cómo generar publicaciones de calidad y exitosas. http://t.co/424M1LylaG
525707310275264512,2014-10-24 17:56:04,0,0,"@mauko95 Estamos trabajando en estrategias web y de programación para que esto no suceda, muchas gracias por tus comentarios. Saludos!"
525705009749831681,2014-10-24 17:46:56,0,0,La publicidad ayuda a que sus productos y servicios lleguen a más público objetivo - Karla Jimenez #UMLmx http://t.co/1ZIgiJLy9z
525701441009508352,2014-10-24 17:32:45,0,0,"""Los usuarios valoran distintas alternativas y buscan opiniones sobre el proceso de compra"" Karla Jimenez de MercadoLibre publicidad #UMLmx"
525701392586256384,2014-10-24 17:32:33,1,1,Conoce lo nuevo de atención al cliente con Carlos Lazo #UMLmx http://t.co/0PtI3zLffy
525700608679239680,2014-10-24 17:29:26,0,1,A B C de la Publicidad Online en la #UMLmx con Karla Jimenez de MercadoLibre Publicidad http://t.co/zUr0lkFofF
525695633387450368,2014-10-24 17:09:40,0,0,"Luis Perera, supervisor del área de ventas nos habla de cómo conectar con el consumidor actual y la competencia. http://t.co/plnxX54kAS"
525693093694439425,2014-10-24 16:59:35,1,2,¡¡¡Ehhhhhhh MeLi!!! La porra de MercadoLibre por parte del público y Estanislao Cancino en la #UMLmex http://t.co/VZefdju1HI
525681679902736384,2014-10-24 16:14:13,0,2,El equipo de @MercadoPagoMex aclarando dudas y abriendo nuevas oportunidades de negocio. http://t.co/40KKuyT4IK
525675825430298626,2014-10-24 15:50:58,3,2,El uso de las Aplicaciones Móviles genera lealtad con el consumidor mediante una experiencia positiva - @csilvanet en la #UMLmx
525673460752977920,2014-10-24 15:41:34,7,8,"En 2015, 7 de cada 10 celulares serán smartphones - @csilvanet Sr. Territory Account Manager ADOBE en la #UMLmx"
525671928103960576,2014-10-24 15:35:28,4,2,"Carlos Silva, Sr. Territory Account Manager ADOBE nos habla en la #UMLmx sobre optimizar el tráfico en móviles http://t.co/k4ceUTHy7n"
525665142617702401,2014-10-24 15:08:31,2,0,"Omar Galicia, Sr. Manager en MercadoLibre nos habla de como tener un buen cierre de año en ventas. http://t.co/KtxoPE8nkZ"
525659608954994688,2014-10-24 14:46:31,3,1,"""Internet hoy es el segundo medio más relevante para descubrir productos""Christian Barsakow, Industry Analyst Google en la #UMLmx"
525657195233701888,2014-10-24 14:36:56,3,1,"Christian Barsakow, Industry Analyst Google habla en la #UMLmx sobre tendencias mundiales en e-commerce http://t.co/3rYyUxCWaG"
525651930006437888,2014-10-24 14:16:00,2,3,El Country Manager @Ignaciocaride da la bienvenida a la #UMLmx y habla del panorama de MercadoLibre http://t.co/1DXH42H6Fx
525421449335431168,2014-10-23 23:00:10,1,1,Conoce los beneficios de la inscripción a la #UMLmx : http://t.co/hXotUF5wMQ
525398820964667392,2014-10-23 21:30:15,0,0,"Algunas ciudades son un caos vial, mejor busca las mejores rutas para llegar a tu destino http://t.co/F0PWsEDEgS"
525383698938474496,2014-10-23 20:30:09,0,0,¿No tienes cuenta de MercadoLibre? Regístrate aquí ¡Es gratis!  http://t.co/KNboaxEJJF
525350156363784192,2014-10-23 18:16:52,1,2,"Te compartimos información importante para la Universidad MercadoLibre México, únete a la conversación con #UMLmx http://t.co/fOL91mMUy2"
525338409800179714,2014-10-23 17:30:11,0,0,"Con una pantalla de 5,7"" el Samsung Galaxy Note 3 es sinónimo de productividad y diseño http://t.co/XE0mLP2MKZ http://t.co/I51Zk7zrPj"
525308229832556544,2014-10-23 15:30:16,0,0,¿Hace cuánto quieres una GoPro? http://t.co/9tqtOZ5O6S
525307400572530689,2014-10-23 15:26:58,0,0,"@FernanDaLarr una vez activado el folio tarda 2 días hábiles por lo general. 
Saludos!"
525290201497612288,2014-10-23 14:18:38,0,0,"El #GeekFest tiene descuentos hasta del 40% OFF ¿Qué vas a comprar hoy?
http://t.co/AT9FLhYmdp"
525089275830738944,2014-10-23 01:00:13,0,0,Sube el volumen de la diversión y llévate estos audífonos para XBOX ONE http://t.co/o4JB1zZ6r0 http://t.co/rhIVgNEEs8
525066617453936640,2014-10-22 23:30:11,0,0,Si saben que me encanta estar de shopping #PaQueMeInvitan---&gt; http://t.co/qLnG2dcEe3
525043977838264321,2014-10-22 22:00:13,0,0,"Compra y Vende. Donde quieras. Cuando quieras. 
https://t.co/481Hd9LXQK"
525035072303284224,2014-10-22 21:24:50,0,0,"@OmarHirak Hola, no, no están vinculadas, pero con solo transferir el dinero de la cuenta a la tarjeta es suficiente. Saludos!"
525028920811220993,2014-10-22 21:00:23,2,3,.@Ignaciocaride y José Zazueta estarán en la Universidad MercadoLibre exponiendo el potencial del e-commerce. http://t.co/bSrqtYxoNA
524993654432075777,2014-10-22 18:40:15,0,1,"Bienvenido al mundo de las compras online, adquiere tu tarjeta recargable de MercadoPago http://t.co/1sAUyN5sGS http://t.co/o1C384pnyU"
524976007179034625,2014-10-22 17:30:08,0,1,Universidad MercadoLibre para Pymes y emprendedores | Mundo Ejecutivo http://t.co/Mz6nQY5vyW vía @MundoEjecutivo
524953435590762498,2014-10-22 16:00:26,0,1,Hoy empieza la preventa de la GoPro Hero y GoPro Hero 4 Silver ¡Aprovecha! http://t.co/IVjQ61atVs
524940208035221504,2014-10-22 15:07:53,1,1,@Tender_Diaper Es el regalo perfecto para un baby shower ¡saludos!
524938281046138883,2014-10-22 15:00:13,0,1,Este viernes 24 será la Universidad MercadoLibre ¿Ya compraste tus boletos? http://t.co/W4v4ZDmPfl
524620654939627520,2014-10-21 17:58:05,0,0,"Alguien busca lo que vendes. Ahí aparece tu anuncio. Así de simple.
http://t.co/uoVDCikezK http://t.co/jXDfO8rRY4"
524583434656546816,2014-10-21 15:30:11,0,0,"Agarra tu bicicleta, móntala en este rack y empieza una nueva aventura http://t.co/IMcmte5HUm"
524572876351873024,2014-10-21 14:48:14,0,0,"Tus marcas preferidas ya están en MercadoLibre, visita nuestras tiendas oficiales. 
http://t.co/ZRIj28JGNS"
524364499654950912,2014-10-21 01:00:13,0,0,"Tu perro también se quiere disfrazar para Halloween. Checa estas opciones (Seguro dices ""Awww"") http://t.co/LrLq2iWOGh"
524334299823099906,2014-10-20 23:00:13,0,1,Mejora tus conocimientos del mercado y vende más ¡Asiste a la Universidad MercadoLibre! https://t.co/AVJ2FuL1iN
524296543411511296,2014-10-20 20:30:11,0,0,La Universidad MercadoLibre es la mejor manera de conocer las tendencias del comprador online. Boletos aquí http://t.co/W4v4ZDmPfl
524281430163984384,2014-10-20 19:30:08,0,0,Para los Geeks Deportistas -  Reloj Garmin con Medidor Cardíaco. Ahora sólo falta entrenar para el maratón. http://t.co/ReJxiPuApk
524267129248288768,2014-10-20 18:33:18,0,1,@lumagogudesign gracias por compartir ¡Saludos!
524252835857170432,2014-10-20 17:36:30,0,0,En la Universidad MercadoLibre vamos a romper los paradigmas los negocios online ¿Ya compraste tu boleto? http://t.co/W4v4ZDmPfl
524221047436898304,2014-10-20 15:30:11,0,0,"#GeekFest Sony Xperia Z1, todo el poder de Android en tan solo 170 gramos.  http://t.co/aEOD3KUAPb http://t.co/RLx2fCXASQ"
524200840467193857,2014-10-20 14:09:54,0,0,"¡Buen día! Les deseamos un excelente lunes
http://t.co/AT9FLhYmdp"
524199474898292737,2014-10-20 14:04:28,0,0,@Juan_400 ¡Hola Juan! Te compartimos una guía de cómo hacerlo http://t.co/IHhGnQnC7q Saludos
523609499404214272,2014-10-18 23:00:07,0,0,Conce el A B C de la publicidad online ¿Cómo? Asiste a la Universidad MercadoLibre el próximo 24 de octubre http://t.co/W4v4ZDmPfl
523579321810579458,2014-10-18 21:00:12,0,0,"Haz rollos de sushi de la manera más fácil donde quieras y cuando quieras http://t.co/imxJ4OLEvx
VIDEO https://t.co/Fw0263ziW0"
523549143566798848,2014-10-18 19:00:17,0,0,Sin duda éste es uno de los mejores smartphones del mundo ¿Te gusta? https://t.co/HApOpoTClI
523488749812854784,2014-10-18 15:00:18,0,0,"¿Sábado de shopping? Perfecto, escucha nuestra playlist Shopping Mode: ON https://t.co/WnSLVFcHUM"
523247141993447425,2014-10-17 23:00:14,0,0,"Si te gusta The Big Bang Theory, seguramente eres geek y si eres geek seguro te interesa el #GeekFest   http://t.co/AT9FLhYmdp"
523216965695840257,2014-10-17 21:00:20,0,0,¿Ya escuchaste nuestra playlist en Spotify?  La verdad está buenísima http://t.co/YcCGmCkSEz http://t.co/MEAEWVZ3ja
523205970105618432,2014-10-17 20:16:38,0,0,"@eltontorz En el #GeekFest tenemos varios equipos, cuéntanos cuál te gusta ¡Saludos! http://t.co/4jtpwXfnEl"
523140665689899008,2014-10-17 15:57:08,0,0,"Tecnología, tecnología y más tecnología en el #GeekFest http://t.co/AT9FLhYmdp http://t.co/Xb9xJd9vqs"
523123324625235970,2014-10-17 14:48:14,0,1,"Tus fotos, tu música, tu archivos y más en la palma de tu mano ¡Aprovecha los descuentos del #GeekFest! http://t.co/ACiJg48L8k"
522869646005772288,2014-10-16 22:00:12,0,0,El #GeekFest de MercadoLibre está cada vez mejor ¡Aprovecha!  http://t.co/AT9FLhYmdp
522846975637471232,2014-10-16 20:30:07,0,0,Checa este Kit de Iluminación y lleva la fotografía al siguiente nivel  http://t.co/g0Sx3If0eP
522809259684163585,2014-10-16 18:00:15,0,0,"Conoce las técnicas para optimizar el tráfico en móviles de tu negocio, asiste a la Universidad MercadoLibre http://t.co/W4v4ZDmPfl"
522800835730747394,2014-10-16 17:26:47,0,0,"¡En este link pueden ver el Keynote de Apple! #GeekFest

http://t.co/U56QdgXf28"
522794186056015872,2014-10-16 17:00:21,0,0,El #GeekFest trae para ti esta Laptop HP ProBook 640 a un precio increíble ¡Aprovecha el Envío Gratis! http://t.co/QPRQxr9tjU
522785405003788289,2014-10-16 16:25:28,0,1,"""MasterCard y MercadoPago lanzan tarjeta recargable para compras en línea"" (vía @eleconomista) http://t.co/CdnP3KZFmG"
522779062394044416,2014-10-16 16:00:15,0,0,"#GeekFest PS4 Edición Destiny de $8,799 a $7,490, justo lo que necesita tu gamer interno http://t.co/W5itf26KUI http://t.co/fniaiELj0R"
522760080681230336,2014-10-16 14:44:50,0,0,"No pierdas tu información, protégela con  No-Break Vica Revolution. ENVÍO GRATIS y meses sin intereses http://t.co/Gi5FkfeBI0"
522507236975730688,2014-10-15 22:00:07,0,0,Esta cámara Nikon Coolpix P520 es la diferencia entre una foto buena y una excelente. #GeekFest --&gt; http://t.co/GjaljbkLSf
522454416784240640,2014-10-15 18:30:14,0,0,"Un verdadero geek no dejaría pasar esta oferta ¡Aprovecha!
https://t.co/HApOpoTClI"
522428009211375616,2014-10-15 16:45:18,0,0,"Pantallas, Laptops, Cámaras y mucho más en nuestro #GeekFest ¡Checa las ofertas!  http://t.co/AT9FLhYmdp"
522412305267445760,2014-10-15 15:42:54,0,0,¿Eres gamer? Esta oferta te va a encantar http://t.co/W5itf26KUI http://t.co/EiHNc7iuLG
522392512489484288,2014-10-15 14:24:15,0,0,Les tenemos una sorpresa a todos los amantes de la tecnología ¡Ya empezó el Geek Fest con descuentos hasta 40% OFF! http://t.co/AT9FLhYmdp
522258119984820224,2014-10-15 05:30:13,0,0,¿Sigues despierto? Tal vez esto es lo que necesitas http://t.co/EB3tPZgwoA
522190201636941826,2014-10-15 01:00:20,0,0,#CuandoMeGustaAlguien Le regalo la experiencia de una noche romántica en Querétaro ¡Aprovecha! http://t.co/7ZurhxEycd
522175100531929088,2014-10-15 00:00:20,0,0,"Más de 11,000 artículos en nuestra categoría de blancos, seguro encuentras algo que te encante http://t.co/OhNeyQZX5C http://t.co/KcbyNn2Hn0"
